345,37.0,0.232,0.188,0.142,0.118,0.083,0.078,0.062,0.05,0.039,0.038,0.042,0.043,0.235,0.188,0.14,0.115,0.09,0.078,0.063,0.05,0.039,0.035,0.042,0.042,0.238,0.191,0.141,0.117,0.091,0.078,0.063,0.05,0.038,0.035,0.043,0.042,0.788,0.715,0.621,0.58,0.425,0.385,0.28,0.164,0.062,0.036,0.042,0.042,0.746,0.681,0.617,0.532,0.428,0.363,0.265,0.156,0.064,0.035,0.042,0.043,0.761,0.659,0.604,0.536,0.434,0.371,0.272,0.161,0.076,0.036,0.042,0.043
365,37.0,0.233,0.188,0.142,0.118,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.235,0.188,0.14,0.115,0.09,0.078,0.063,0.05,0.039,0.035,0.042,0.042,0.239,0.191,0.141,0.117,0.091,0.078,0.063,0.05,0.038,0.035,0.043,0.042,0.808,0.738,0.644,0.601,0.447,0.4,0.29,0.17,0.064,0.036,0.042,0.042,0.765,0.706,0.64,0.555,0.444,0.376,0.276,0.162,0.066,0.035,0.042,0.043,0.783,0.684,0.628,0.557,0.452,0.385,0.283,0.167,0.077,0.036,0.042,0.043
385,37.0,0.233,0.189,0.142,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.235,0.188,0.141,0.116,0.09,0.078,0.063,0.05,0.039,0.036,0.042,0.042,0.239,0.191,0.141,0.117,0.091,0.079,0.064,0.05,0.039,0.036,0.043,0.042,0.826,0.762,0.667,0.623,0.471,0.414,0.3,0.176,0.065,0.036,0.042,0.044,0.786,0.73,0.665,0.579,0.461,0.39,0.287,0.167,0.067,0.035,0.042,0.043,0.805,0.709,0.653,0.579,0.47,0.401,0.294,0.173,0.078,0.036,0.042,0.043
405,37.0,0.233,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.235,0.188,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.036,0.042,0.041,0.239,0.191,0.141,0.117,0.091,0.079,0.064,0.05,0.038,0.035,0.043,0.042,0.848,0.785,0.691,0.645,0.496,0.429,0.311,0.181,0.067,0.036,0.042,0.044,0.808,0.753,0.689,0.604,0.478,0.405,0.299,0.172,0.068,0.035,0.042,0.043,0.826,0.735,0.678,0.6,0.489,0.418,0.306,0.178,0.08,0.036,0.042,0.043
425,37.0,0.233,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.236,0.189,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.036,0.042,0.042,0.24,0.192,0.142,0.117,0.091,0.079,0.064,0.05,0.039,0.036,0.043,0.042,0.871,0.809,0.715,0.667,0.523,0.444,0.322,0.187,0.068,0.036,0.042,0.044,0.828,0.777,0.713,0.628,0.494,0.419,0.31,0.178,0.07,0.035,0.042,0.043,0.847,0.76,0.704,0.621,0.507,0.436,0.317,0.184,0.081,0.036,0.042,0.043
445,37.0,0.233,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.236,0.189,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.036,0.042,0.041,0.24,0.192,0.142,0.117,0.091,0.079,0.064,0.05,0.039,0.036,0.043,0.042,0.892,0.831,0.741,0.69,0.55,0.459,0.332,0.193,0.069,0.036,0.042,0.044,0.85,0.8,0.736,0.652,0.511,0.434,0.322,0.183,0.071,0.035,0.042,0.043,0.868,0.784,0.73,0.644,0.527,0.455,0.328,0.19,0.083,0.036,0.042,0.043
465,37.0,0.234,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.236,0.189,0.141,0.116,0.09,0.078,0.063,0.05,0.039,0.035,0.042,0.041,0.24,0.192,0.142,0.117,0.092,0.079,0.064,0.05,0.038,0.035,0.043,0.042,0.914,0.854,0.768,0.714,0.577,0.474,0.342,0.198,0.071,0.036,0.042,0.044,0.875,0.822,0.758,0.675,0.529,0.449,0.333,0.189,0.072,0.035,0.042,0.043,0.89,0.807,0.755,0.667,0.546,0.475,0.339,0.195,0.084,0.036,0.042,0.043
485,37.0,0.234,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.236,0.189,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.035,0.042,0.042,0.24,0.192,0.142,0.118,0.092,0.079,0.064,0.05,0.039,0.036,0.043,0.042,0.939,0.877,0.796,0.738,0.604,0.489,0.353,0.203,0.072,0.036,0.042,0.044,0.9,0.844,0.78,0.698,0.545,0.463,0.345,0.194,0.074,0.035,0.042,0.043,0.912,0.829,0.777,0.692,0.566,0.496,0.35,0.201,0.086,0.036,0.042,0.043
505,37.0,0.234,0.189,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.237,0.189,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.035,0.042,0.042,0.24,0.192,0.142,0.118,0.092,0.079,0.064,0.05,0.038,0.036,0.043,0.042,0.965,0.9,0.826,0.763,0.631,0.504,0.364,0.209,0.074,0.036,0.042,0.044,0.926,0.866,0.802,0.72,0.563,0.478,0.356,0.2,0.076,0.035,0.042,0.043,0.935,0.851,0.8,0.717,0.588,0.517,0.36,0.207,0.087,0.036,0.042,0.043
525,37.0,0.234,0.19,0.143,0.119,0.083,0.078,0.062,0.05,0.039,0.037,0.042,0.043,0.237,0.189,0.141,0.116,0.09,0.078,0.064,0.05,0.039,0.035,0.042,0.041,0.24,0.192,0.142,0.118,0.092,0.079,0.064,0.05,0.039,0.035,0.043,0.042,0.991,0.922,0.857,0.788,0.658,0.52,0.375,0.214,0.075,0.036,0.042,0.044,0.953,0.888,0.824,0.742,0.581,0.493,0.368,0.206,0.077,0.036,0.042,0.043,0.961,0.873,0.824,0.743,0.61,0.536,0.371,0.214,0.088,0.036,0.042,0.043
