0,0.036946,0,0.0002973318386,0.03674193548,0.0004469808536,0,0.001318597025,0,0.0004714045208,0,0.002010608931
0.01,0.115345,0,0.0005504694966,0.138483871,0.0008103133347,0.07284408602,0.0004809048876,0.1036505376,0.000125971769,0.07647849462,0.003572972017
0.02,0.199243,0,0.000148882504,0.2450645161,0.001341330509,0.1571075269,0.0008229846502,0.2129784946,0.00104704905,0.1578709677,0.001455152991
0.04,0.3600633333,0,0.0008983977507,0.4494193548,0.001005706921,0.3250645161,0.02581754242,0.3239139785,0.0005984911849,0.306827957,0.008454745103
0.08,0.6759666667,0,0.0004354648432,0.8511075269,0.002476598766,0.6192365591,0.004305159351,0.6387741935,0.001541276985,0.6236451613,0.00838628339
0.12,0.9972,0,0.0008389808632,1.264451613,0.001006224126,0.9221612903,0.01220692028,0.9571290323,0.004102344307,0.9169139785,0.005019973978
0.16,1.377306667,0,0.0258244313,1.695365591,0.005070300101,1.286032258,0.05072774811,1.284010753,0.002307046819,1.234698925,0.008647661865
0.2,1.690666667,0,0.002419060117,2.169612903,0.007968525494,2.152215054,0.01745843883,1.655698925,0.01419029777,2.127129032,0.0105044243
