445,37,0.25,0.19,0.142,0.116,0.09,0.076,0.063,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.191,0.142,0.116,0.091,0.077,0.062,0.049,0.037,0.035,0.041,0.04,1.635,1.65,1.681,1.614,1.538,1.389,1.175,0.717,0.299,0.035,0.04,0.04,1.528,1.533,1.546,1.547,1.439,1.417,1.213,0.765,0.265,0.034,0.041,0.041,1.491,1.509,1.525,1.494,1.398,1.15,1.028,0.745,0.263,0.034,0.041,0.04
465,37,0.25,0.19,0.142,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.191,0.142,0.116,0.091,0.077,0.062,0.049,0.037,0.035,0.041,0.04,1.683,1.702,1.735,1.669,1.592,1.429,1.208,0.738,0.309,0.035,0.04,0.04,1.574,1.585,1.598,1.595,1.486,1.465,1.254,0.791,0.275,0.034,0.041,0.041,1.535,1.558,1.575,1.543,1.446,1.192,1.064,0.771,0.272,0.034,0.04,0.04
485,37,0.251,0.19,0.142,0.117,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.192,0.142,0.116,0.091,0.077,0.062,0.049,0.037,0.035,0.04,0.04,1.731,1.757,1.788,1.724,1.643,1.471,1.241,0.758,0.319,0.035,0.04,0.04,1.621,1.639,1.649,1.643,1.533,1.513,1.294,0.816,0.284,0.033,0.041,0.041,1.581,1.608,1.626,1.592,1.494,1.234,1.099,0.797,0.283,0.034,0.041,0.04
505,37,0.251,0.19,0.142,0.117,0.09,0.076,0.063,0.049,0.037,0.034,0.041,0.041,0.236,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.192,0.142,0.117,0.092,0.077,0.062,0.049,0.037,0.035,0.041,0.04,1.78,1.816,1.841,1.777,1.692,1.512,1.275,0.788,0.329,0.035,0.04,0.04,1.668,1.696,1.7,1.692,1.579,1.559,1.335,0.841,0.293,0.034,0.041,0.041,1.627,1.657,1.676,1.642,1.541,1.277,1.135,0.824,0.292,0.034,0.04,0.04
525,37,0.251,0.19,0.142,0.117,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.041,0.04,1.828,1.874,1.893,1.829,1.739,1.555,1.31,0.812,0.338,0.035,0.04,0.04,1.716,1.754,1.752,1.741,1.625,1.605,1.375,0.868,0.302,0.034,0.041,0.041,1.673,1.706,1.727,1.691,1.587,1.318,1.171,0.85,0.302,0.034,0.04,0.04
545,37,0.251,0.19,0.142,0.117,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.241,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.041,0.04,1.877,1.933,1.946,1.881,1.787,1.599,1.346,0.834,0.347,0.035,0.04,0.04,1.764,1.811,1.803,1.789,1.671,1.65,1.414,0.896,0.311,0.034,0.041,0.041,1.721,1.755,1.777,1.742,1.633,1.359,1.208,0.877,0.313,0.034,0.041,0.04
565,37,0.252,0.19,0.142,0.117,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.116,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.242,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.041,0.04,1.927,1.988,2,1.932,1.834,1.645,1.383,0.861,0.357,0.035,0.04,0.04,1.812,1.868,1.855,1.838,1.717,1.695,1.454,0.924,0.32,0.034,0.041,0.041,1.769,1.806,1.829,1.793,1.679,1.4,1.245,0.903,0.325,0.034,0.04,0.04
585,37,0.252,0.19,0.142,0.117,0.09,0.077,0.063,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.116,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.242,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.041,0.04,1.975,2.038,2.051,1.981,1.881,1.69,1.421,0.886,0.366,0.035,0.04,0.04,1.86,1.921,1.906,1.887,1.763,1.74,1.493,0.953,0.329,0.034,0.041,0.041,1.817,1.854,1.879,1.845,1.725,1.441,1.283,0.929,0.338,0.034,0.04,0.04
605,37,0.252,0.19,0.142,0.117,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.115,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.242,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.04,0.04,2.023,2.09,2.104,2.03,1.927,1.735,1.46,0.905,0.375,0.035,0.04,0.04,1.908,1.973,1.957,1.938,1.809,1.786,1.532,0.984,0.338,0.034,0.041,0.041,1.866,1.903,1.93,1.898,1.772,1.482,1.32,0.953,0.352,0.034,0.04,0.04
625,36.9,0.252,0.191,0.142,0.117,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.116,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.242,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.041,0.04,2.071,2.138,2.158,2.078,1.974,1.781,1.499,0.924,0.384,0.035,0.04,0.04,1.955,2.023,2.007,1.989,1.855,1.832,1.571,1.013,0.347,0.034,0.041,0.041,1.915,1.952,1.98,1.952,1.821,1.521,1.357,0.978,0.365,0.034,0.04,0.04
645,36.9,0.252,0.191,0.142,0.117,0.09,0.077,0.063,0.049,0.037,0.034,0.041,0.041,0.236,0.19,0.141,0.116,0.089,0.076,0.062,0.048,0.037,0.034,0.04,0.04,0.242,0.192,0.143,0.117,0.092,0.077,0.063,0.049,0.037,0.035,0.04,0.04,2.12,2.188,2.211,2.126,2.021,1.826,1.538,0.945,0.393,0.035,0.04,0.04,2.001,2.072,2.057,2.04,1.901,1.878,1.61,1.041,0.356,0.034,0.041,0.041,1.963,2.001,2.031,2.004,1.871,1.561,1.395,1.001,0.377,0.034,0.04,0.04
