445,37,0.24,0.19,0.141,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.188,0.14,0.114,0.088,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.186,0.141,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.411,1.378,1.268,1.305,1.218,1.101,0.835,0.558,0.177,0.034,0.04,0.04,1.31,1.266,1.225,1.183,1.07,1,0.839,0.575,0.177,0.034,0.041,0.041,1.256,1.205,1.173,1.103,1.007,0.95,0.798,0.548,0.173,0.035,0.041,0.041
465,37,0.245,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.189,0.14,0.114,0.088,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.187,0.141,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.452,1.419,1.307,1.352,1.26,1.14,0.869,0.575,0.183,0.034,0.04,0.04,1.347,1.299,1.257,1.221,1.106,1.032,0.869,0.594,0.184,0.034,0.041,0.041,1.296,1.243,1.216,1.145,1.046,0.985,0.828,0.569,0.179,0.035,0.041,0.041
485,37,0.245,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.189,0.14,0.114,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.187,0.141,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.494,1.464,1.349,1.399,1.301,1.176,0.904,0.592,0.189,0.034,0.04,0.04,1.385,1.335,1.293,1.259,1.142,1.064,0.901,0.613,0.191,0.034,0.041,0.041,1.336,1.282,1.262,1.187,1.086,1.019,0.857,0.59,0.185,0.035,0.041,0.041
505,37,0.239,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.187,0.141,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.535,1.508,1.392,1.445,1.343,1.21,0.94,0.61,0.194,0.034,0.04,0.04,1.422,1.373,1.331,1.297,1.179,1.097,0.932,0.632,0.197,0.034,0.041,0.041,1.376,1.323,1.31,1.229,1.125,1.052,0.886,0.611,0.191,0.035,0.041,0.041
525,37,0.249,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.235,0.189,0.14,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.187,0.142,0.115,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.577,1.553,1.436,1.49,1.383,1.241,0.974,0.627,0.199,0.034,0.04,0.04,1.46,1.412,1.373,1.335,1.215,1.129,0.961,0.651,0.203,0.034,0.041,0.041,1.417,1.369,1.355,1.272,1.164,1.084,0.915,0.632,0.197,0.035,0.041,0.041
545,37,0.243,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.236,0.19,0.14,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.24,0.187,0.142,0.116,0.09,0.076,0.062,0.049,0.037,0.034,0.041,0.041,1.62,1.598,1.48,1.535,1.422,1.271,1.01,0.646,0.205,0.034,0.04,0.04,1.5,1.451,1.419,1.375,1.253,1.162,0.99,0.67,0.209,0.034,0.041,0.041,1.458,1.42,1.398,1.314,1.201,1.114,0.943,0.654,0.202,0.034,0.041,0.041
565,37,0.239,0.191,0.142,0.116,0.092,0.077,0.063,0.049,0.037,0.034,0.043,0.041,0.236,0.19,0.14,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.04,0.04,0.241,0.188,0.142,0.116,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,1.663,1.642,1.521,1.579,1.46,1.299,1.045,0.664,0.211,0.034,0.04,0.04,1.538,1.492,1.464,1.413,1.29,1.195,1.016,0.689,0.215,0.034,0.041,0.041,1.499,1.473,1.439,1.356,1.239,1.145,0.971,0.674,0.207,0.035,0.041,0.041
585,37,0.24,0.191,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.236,0.19,0.14,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.241,0.188,0.142,0.116,0.09,0.077,0.062,0.049,0.037,0.034,0.041,0.041,1.706,1.684,1.563,1.62,1.496,1.325,1.08,0.683,0.217,0.034,0.04,0.04,1.578,1.534,1.51,1.452,1.329,1.229,1.042,0.709,0.22,0.034,0.041,0.041,1.541,1.526,1.478,1.397,1.277,1.177,0.999,0.695,0.212,0.035,0.041,0.041
605,37,0.251,0.192,0.142,0.116,0.092,0.076,0.063,0.049,0.037,0.034,0.043,0.041,0.236,0.19,0.141,0.115,0.089,0.076,0.062,0.048,0.04,0.034,0.041,0.04,0.241,0.188,0.142,0.116,0.09,0.077,0.063,0.049,0.037,0.034,0.041,0.041,1.75,1.725,1.604,1.656,1.53,1.348,1.114,0.702,0.223,0.034,0.04,0.04,1.618,1.578,1.555,1.49,1.368,1.263,1.068,0.728,0.226,0.034,0.041,0.041,1.582,1.577,1.518,1.438,1.314,1.21,1.028,0.715,0.218,0.035,0.041,0.041
625,37,0.243,0.192,0.142,0.116,0.092,0.077,0.063,0.049,0.037,0.034,0.043,0.041,0.236,0.19,0.141,0.115,0.089,0.076,0.063,0.048,0.04,0.034,0.041,0.04,0.241,0.188,0.142,0.116,0.09,0.077,0.063,0.049,0.037,0.034,0.041,0.041,1.794,1.769,1.643,1.69,1.563,1.372,1.149,0.722,0.23,0.034,0.04,0.04,1.658,1.624,1.599,1.527,1.407,1.298,1.095,0.747,0.231,0.034,0.041,0.041,1.624,1.627,1.559,1.478,1.351,1.243,1.056,0.736,0.223,0.035,0.041,0.041
645,37,0.24,0.192,0.142,0.117,0.093,0.077,0.063,0.049,0.037,0.034,0.043,0.041,0.237,0.19,0.141,0.115,0.089,0.076,0.063,0.048,0.04,0.034,0.041,0.04,0.241,0.188,0.142,0.116,0.09,0.077,0.063,0.049,0.037,0.034,0.041,0.041,1.837,1.816,1.682,1.724,1.592,1.395,1.182,0.741,0.236,0.034,0.04,0.04,1.699,1.671,1.642,1.565,1.446,1.332,1.122,0.766,0.237,0.034,0.041,0.041,1.666,1.675,1.6,1.517,1.386,1.277,1.084,0.756,0.228,0.035,0.041,0.041
